Nome,Lattes ID,Resumo,Formação acadêmica/titulação,Áreas de atuação,Idiomas,Prêmios e títulos,Produções,Orientações
Fernando Antônio de Araújo Chacon de Albuquerque,0766291598953512,Professor do Departamento de Ciência da Computação da Universidade de Brasília. Graduado em Engenharia Elétrica pela Universidade de Brasília. Mestre em Ciência da Computação pela University of London. Mestre em Ciência da Informação pela Universidade de Brasília. Doutor em Ciência da Informação pela Universidade de Brasília.(Texto informado pelo autor),"Data: 2014 - 2017. Doutorado em Ciências da Informação.Universidade de Brasília, UnB, Brasil.Título: Arcabouço de arquitetura da informação para ciclo de vida de projeto de vocabulário controlado: uma aplicação em Engenharia de SoftwareO Portal Brasileiro de Publicações e Dados Científicos em Acesso Aberto (Oasisbr) é uma iniciativa do Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict) que reúne a produção científica e os dados de pesquisa em acesso aberto, publicados em revistas científicas, repositórios digitais de publicações científicas, repositórios digitais de dados de pesquisa e bibliotecas digitais de teses e dissertações., Ano de obtenção: 2017.Orientador:Mamede Lima-Marques.Palavras-chave: Arquitetura da informação; Recuperação da informação; Vocabulário controlado; Engenharia de software.Grande área: Ciências Sociais Aplicadas $<->$ Data: 2012 - 2014. Mestrado em Ciências da Informação.Universidade de Brasília, UnB, Brasil.Título: Modelo de Framework de Arquitetura da Informação Baseado em RoteirosO Portal Brasileiro de Publicações e Dados Científicos em Acesso Aberto (Oasisbr) é uma iniciativa do Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict) que reúne a produção científica e os dados de pesquisa em acesso aberto, publicados em revistas científicas, repositórios digitais de publicações científicas, repositórios digitais de dados de pesquisa e bibliotecas digitais de teses e dissertações., Ano de Obtenção: 2014.Orientador:Mamede Lima-Marques.Palavras-chave: Framework de arquitetura da informação; Organização da informação; Processo de desenvolvimento de software.Grande área: Ciências Sociais Aplicadas $<->$ Data: 1988 - 1989. Mestrado em Ciência da Computação.University of London, UL, Inglaterra.Título: The kernel, process/memory manager, semaphore manager and clock manager for a multiprogramming operating system, Ano de Obtenção: 1989.Orientador: Allan Davison.Bolsista do(a): British Council, BRITISH COUNCIL, Grã-Bretanha.Palavras-chave: Sistemas operacionais; Software básico.Grande área: Ciências Exatas e da TerraSetores de atividade: Educação Superior; Desenvolvimento de Programas (Software). $<->$ Data: 1979 - 1984. Graduação em Engenharia Elétrica.Universidade de Brasília, UnB, Brasil.Título: Computador para controle de processos.Orientador: Gerson Henrique Pfitscher.",Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Engenharia de Software. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Linguagens de Programação. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação/Especialidade: Teleinformática. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação/Especialidade: Software Básico. $<->$ Grande área: Ciências Sociais Aplicadas / Área: Ciência da Informação / Subárea: Arquitetura da Informação.,"Inglês: Compreende Bem, Fala Bem, Lê Bem, Escreve Bem. $<->$ Espanhol: Compreende Bem, Fala Pouco, Lê Bem, Escreve Pouco. $<->$ Português: Compreende Bem, Fala Bem, Lê Bem, Escreve Bem.","2006: Professor Homenageado, Turma de bacharelandos em Ciência da Computação  - 02/2006. $<->$ 2005: Paraninfo, Turma de formandos em Ciência da Computação da UnB de 02/2005. $<->$ 2004: Professor homenageado, Turma de formandos em Ciência da Computação da UnB de 01/2004. $<->$ 2003: Patrono, Turma de formandos em Ciência da Computação da UnB de 02/2003. $<->$ 2002: Professor homenageado, Turma de formandos em Ciência da Computação da UnB de 02/2001. $<->$ 2002: Professor homenageado, Turma de formandos em Ciência da Computação da UnB de 01/2002. $<->$ 2000: Professor homenageado, Turma de formandos em Ciência da Computação da UnB de 01/2000. $<->$ 2000: Professor homenageado, Turma de formandos em Ciência da Computação da UnB de 02/2000. $<->$ 1999: Professor homenageado, Turma de formandos em Ciência da Computação da UnB de 01/1999. $<->$ 1998: Professor homenageado, Turma de formandos em Ciência da Computação da UnB de 02/1998. $<->$ 1997: Paraninfo, Turma de formandos em Ciência da Computação da UnB de 02/1997. $<->$ 1992: Paraninfo, Turma de formandos em Ciência da Computação da UnB de 01/1992. $<->$ 1991: Paraninfo, Turma de formandos em Ciência da Computação da UnB de 02/1991.",,"Alexandre Rodrigues Duarte, George Kreimer Júnior.
						Proposta para implantação do nível F do MPS.BR em uma organização..
						2008.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Sandra Regina Caçador Fernandes.
						Estudo de  Potenciais Processos Ágeis para Desenvolvimento de Software Aplicáveis ao Banco Central do Brasil ? AGILE BACEN..
						2008.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Ananda de Medeiros Macias, Sarah Ferreira Sena.
						Um estudo sobre arquitetura de software de aplicações corporativas e a importância do uso de frameworks e padrões..
						2008.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Gillian Paes Lopes, Rafael Leite Nunes.
						Refatoração para aplicação de padrões de projeto..
						2008.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Cristiano Oliveira de Melo Laqui, Guilherme Souza Esser.
						Como EAI substitui Webservice em SOA..
						2008.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Nelson Toyohiro Saiki.
						Estudo sobre aplicabilidade das práticas do processo de desenvolvimento Extreme Programming - XP no contexto do PSPO-ECT..
						2006. 146 f.
						Monografia. (Aperfeiçoamento/Especialização em Engenharia Elétrica)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Ana Lúcia de Medeiros, Carlos Eduardo Fonseca Batista.
						Processo de testes nos Correios: Diretrizes para implantação.
						2006. 148 f.
						Monografia. (Aperfeiçoamento/Especialização em Engenharia Elétrica)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Marcos Tavares de Miranda, Anderson Filipe.
						Mapeamento do escopo de viabilidade de utilização da tecnologia de prevalência de objetos no âmbito de sistemas corporativos: estudo de caso na ECT..
						2006. 146 f.
						Monografia. (Aperfeiçoamento/Especialização em Engenharia Elétrica)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Vanda Ciney Pereira Coelho.
						Persistência de objetos em bancos de dados relacionais.
						2006. 69 f.
						Monografia. (Aperfeiçoamento/Especialização em Engenharia Elétrica)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Michel Popolin de Freitas.
						Padrões de Projeto.
						2006.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ André Luís Vidigal Soares de Andrade.
						Panorama do desenvolvimento orientado a aspectos: realidade e perspectivas.
						2006.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Thiago Soares.
						Estudo da gerência de requisitos dentro de uma organização e sua aplicação em um projeto de software.
						2006.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Carla Micheli de Ávila.
						A experiência do Banco Central do Brasil com o uso de Web Services para integrar aplicações, disponibilizar e utilizar serviços.
						2006.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Demétrio de Souza Melo Júnior.
						Um estudo sobre a disciplina de requisitos em uma organização.
						2006.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Ivaneide de Souza Lúcio.
						Padrões de Projeto: Uma visão orientada a aspecto.
						2005. 40 f.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Moacyr Albino Pinto Macedo.
						Metodologia de desenvolvimento de frameworks.
						2005. 54 f.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Leonardo Machado Santos.
						Características dos processos de desenvolvimento para software livre..
						2005. 54 f.
						Monografia. (Aperfeiçoamento/Especialização em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernando Antônio de Araújo Chacon de Albuquerque. $<->$ Caroline Cândice de Jesus Silva.
						Normas e modelos de qualidade do processo.
						2004. 105 f.
