Nome,Lattes ID,Resumo,Formação acadêmica/titulação,Áreas de atuação,Idiomas,Prêmios e títulos,Produções,Orientações
Fernanda Lima,5881553604748585,"Possui Mestrado em Engenharia de Sistemas e Computação pelo Instituto Alberto Luiz Coimbra de Pós Graduação e Pesquisa de Engenharia (COPPE-UFRJ) (1996) e Doutorado em Informática pela Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio) (2003). Atualmente é professor associado da Universidade de Brasília. Tem experiência na área de Ciência da Computação, atuando principalmente nos seguintes temas: web semântica, modelagem de aplicações web, interação humano computador, informática na educação, acessibilidade web, engenharia de software e inovação. Possui qualificação e experiência de mais de vinte anos na execução de projetos de Pesquisa e Desenvolvimento.(Texto informado pelo autor)","Data: 1997 - 2003. Doutorado em Informática.Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.Título: Modelagem Semântica de Aplicações na WWWO Portal Brasileiro de Publicações e Dados Científicos em Acesso Aberto (Oasisbr) é uma iniciativa do Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict) que reúne a produção científica e os dados de pesquisa em acesso aberto, publicados em revistas científicas, repositórios digitais de publicações científicas, repositórios digitais de dados de pesquisa e bibliotecas digitais de teses e dissertações., Ano de obtenção: 2003.Orientador:Daniel Schwabe.Bolsista do(a): Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, Brasil.Palavras-chave: Web Semântica; Projeto de Aplicações Web; SHDM; OOHDM; Web; WWW.Grande área: Ciências Exatas e da TerraGrande Área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação / Especialidade: Sistemas de Informação.Setores de atividade: Consultoria em Sistemas de Informática. $<->$ Data: 1994 - 1996. Mestrado em Engenharia de Sistemas e Computação.Instituto Alberto Luiz Coimbra de Pós Graduação e Pesquisa de Engenharia, UFRJ/COPPE, Brasil.Título: Distribuicao em Sistemas Gerenciadores de Bases de Dados Orientados a Objetos: Um Estudo de Caso Usando O2O Portal Brasileiro de Publicações e Dados Científicos em Acesso Aberto (Oasisbr) é uma iniciativa do Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict) que reúne a produção científica e os dados de pesquisa em acesso aberto, publicados em revistas científicas, repositórios digitais de publicações científicas, repositórios digitais de dados de pesquisa e bibliotecas digitais de teses e dissertações., Ano de Obtenção: 1996.Orientador:Marta Lima de Queiros Mattoso.Palavras-chave: Bancos de Dados Orientados a Objetos; Sistemas Gerenciadores de Bases de Dados Orientado; Distribuição; SGBDOO; O2.Grande área: Ciências Exatas e da Terra",Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Engenharia de Software. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Sistemas de Informação. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Linguagens de Programação. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Banco de Dados. $<->$ Grande área: Ciências Sociais Aplicadas / Área: Ciência da Informação / Subárea: Teoria da Informação/Especialidade: Representação da Informação.,"Inglês: Compreende Bem, Fala Bem, Lê Bem, Escreve Bem. $<->$ Espanhol: Compreende Bem, Fala Pouco, Lê Razoavelmente, Escreve Pouco. $<->$ Francês: Compreende Razoavelmente, Fala Pouco, Lê Razoavelmente, Escreve Pouco. $<->$ Português: Compreende Bem, Fala Bem, Lê Bem, Escreve Bem.","2004: Prêmio de Melhor Projeto Final de Graduação (Alunos sob orientação de Fernanda Lima), UCB.","DIAS CANEDO, EDNA2024DIAS CANEDO, EDNA ; RODRIGUES CANÇADO, EMILLE CATARINE ; BARBOSA MOTA, ALANA PAULA ; NERY BANDEIRA, IAN ; TEIXEIRA COSTA, PEDRO HENRIQUE ;LIMA, FERNANDA; AMARAL, LUIS ; BONIFÁCIO, Rodrigo . Using Design Thinking to break social barriers: An experience report with former inmates. J SOFTW-EVOL PROC, v. 36, p. e2648, 2024. $<->$ MENDONCA, W. L. M.2020MENDONCA, W. L. M. ; ALMEIDA, R. B. ; FORTES, J. ; LOPES, F. V. ; MARCILIO, D. ; CANEDO, E. D. ;LIMA, F.; SARAIVA, J. . Understanding the Impact of Introducing Lambda Expressions in Java Programs. JOURNAL OF SOFTWARE ENGINEERING RESEARCH AND DEVELOPMENT, v. 8, p. 8:1-8:22, 2020. $<->$ DIAS CANEDO, EDNA2020DIAS CANEDO, EDNA ; TOFFANO SEIDEL CALAZANS, ANGELICA ; TOFFANO SEIDEL MASSON, ELOISA ; TEIXEIRA COSTA, PEDRO HENRIQUE ;LIMA, FERNANDA. Perceptions of ICT Practitioners Regarding Software Privacy. Entropy, v. 22, p. 429, 2020. $<->$ NÓBREGA, Germana Menezes da2006NÓBREGA, Germana Menezes da;LIMA, F.;FERNEDA, Edilson. Introdução à Edição Temática sobre Informática e Aprendizagem em Organizações. Revista Tecnologia da Informação, v. 6, p. 7-8, 2006.","Eduardo Ferreira dos Santos. Rumo a ""Social Machines"" sobre Dados Criminais.
						2015.

					Dissertação  (Mestrado em Ciência da Computação)  - Universidade de Brasília, . Orientador: Fernanda Lima. $<->$ Rafael Henrique Rodrigues Moreira. Indicadores de Pesquisa, Desenvolvimento e Inovação (P,D&I) em Software e Serviços de TI: o Caso da Lei do Bem (N. 11196/05).
						2014.

					Dissertação  (Mestrado em Ciência da Computação)  - Universidade de Brasília, . Orientador: Fernanda Lima. $<->$ José Jesse Gonçalves. Um repositório de experiência docente integrando estrutura a priori e estrutura emergente a partir da abordagem de Wiki Semântico.
						2008.

					Dissertação  (Mestrado em Gestão do Conhecimento e da Tecn da Informação)  - Universidade Católica de Brasília, . Coorientador: Fernanda Lima. $<->$ Wagner Lindberg Baccarin Arnaut. Definição de uma Ontologia para uso em uma Arquitetura Orientada a Serviços em Tempo de Desenvolvimento e independente da Tecnologia de Implementação.
						2008.

					Dissertação  (Mestrado em Gestão do Conhecimento e da Tecn da Informação)  - Universidade Católica de Brasília, . Coorientador: Fernanda Lima. $<->$ Ernesto Henrique Radis Steinmetz. Planejamento e Acompanhamento do Processo de Aprendizagem por meio de Workflow.
						2007.

					Dissertação  (Mestrado em Gestão do Conhecimento e da Tecn da Informação)  - Universidade Católica de Brasília, . Coorientador: Fernanda Lima. $<->$ Sinésio Teles de Lima. INVESTIGAÇÃO DA ACESSIBILIDADE EM SÍTIOS WEB DO GOVERNO BRASILEIRO: UMA ABORDAGEM PARA O ESTABELECIMENTO DE SLA DE ACESSIBILIDADE.
						2007. 0 f.

					Dissertação  (Mestrado em Gestão do Conhecimento e da Tecnologia da Informação)  - Universidade Católica de Brasília, . Orientador: Fernanda Lima. $<->$ JUAREZ ROMANO JUNIOR. Gestão da informação no monitoramento de editais de fomento à pesquisa: um estudo na Universidade Católica de Brasília.
						2006. 100 f.

					Dissertação  (Mestrado em Gestão do Conhecimento e da Tecnologia da Informação)  - Universidade Católica de Brasília, . Orientador: Fernanda Lima. $<->$ Simone Maria Rodrigues Borges.
						Desenvolvimento de Aplicações Web utilizando o Framework Struts, a plataforma J2EE e seus padrões de projeto.
						2003. 0 f.
						Monografia. (Aperfeiçoamento/Especialização em Lato Sensu em Sistemas Orientados a Objetos)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Kassio G. Oliveira; Marcos C. Prado.
						SGC - Um Estudo de Caso para Aplicações de Gerência de Contratos com base em SLA.
						2003. 0 f.
						Monografia. (Aperfeiçoamento/Especialização em Lato Sensu em Sistemas Orientados a Objetos)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Louise Barreto Leal.
						Jogos Digitais Educacionais: Um Estudo de Caso com uma ferramenta de aprendizagem para conteúdo de Conversão de Bases e Aritmetica Básica.
						2016.
						Trabalho de Conclusão de Curso. (Graduação em Engenharia de Computação)  - Universidade de Brasília. Orientador: Fernanda Lima. $<->$ Gustavo Arcanjo Silva.
						Construindo os Painéis de Athos Bulcão de Bloco em Bloco: Um jogo educativo multidisciplinar para o ensino de programação.
						2015.
						Trabalho de Conclusão de Curso. (Graduação em Engenharia de Computação)  - Universidade de Brasília. Orientador: Fernanda Lima. $<->$ Lucas Shimabuko Silva Rocha (e Pedro Vítor Falcetti Sozin).
						Aplicação de abordagens de Web Semântica, Engenharia Web e Engenharia Semiótica a Dados Abertos.
						2014.
						Trabalho de Conclusão de Curso. (Graduação em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernanda Lima. $<->$ Arthur Thiago Barbosa Nobrega (e Herlanio Leite Gonçalves).
						Método de Avaliação de Comunicabilidade da Engenharia Semiótica: um estudo de caso em um sistema Web.
						2013.
						Trabalho de Conclusão de Curso. (Graduação em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernanda Lima. $<->$ Eduardo Ferreira dos Santos.
						Avaliação Inteligente de Redes Sociais aplicada ao Portal do Software Público Brasileiro.
						2011.
						Trabalho de Conclusão de Curso. (Graduação em Licenciatura em Computação)  - Universidade de Brasília. Orientador: Fernanda Lima. $<->$ Patrícia Martins Gomes e Ricardo C. G. Sant'Ana van Erven.
						Publicação de Dados Governamentais Abertos utilizando tecnologias da Web Semântica.
						2011.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernanda Lima. $<->$ Diego Batista Muniz.
						Uma proposta de Aprendizagem Cognitiva para Dispositivos Móveis: Um estudo de caso com Android.
						2011.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Fernanda Lima. $<->$ Jones Madruga de Souza Junior e William Greenaway de Almeida.
						Avaliação de Acessibilidade Web: Um Estudo de caso em sítios do Governo.
						2009.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado em Ciência da Computação)  - Universidade de Brasília. Orientador: Fernanda Lima. $<->$ Sabrina de Almeida Moura.
						Um estudo a respeito da conformidade de sítios brasileiros quanto aos padrões de acessibilidade e usabilidade.
						2009.
						Trabalho de Conclusão de Curso. (Graduação em Licenciatura em Computação)  - Universidade de Brasília. Orientador: Fernanda Lima. $<->$ Marcus Vinicius Tavares.
						Uma Ferramenta para Criação de Sítios Dinâmicos para Programas de Mestrado.
						2006. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Gláucio Silveira e Silva.
						Criando um sítio acessível com biblioteca digital para um curso de matemática com marcação MathML.
						2006. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Fernando Magno Lustosa.
						Automatização de Notícias com RSS.
						2006. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Alexandre Solon Nery.
						Rumo a Qualidade de Software aplicada a navegabilidade Web.
						2006.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Noha Mohamad Radwam Omar Osman Chabravi.
						Rumo a uma Ontologia da Anatomia Ossea da Base da Cavidade Craniada para Criacao de Agentes para um Sistema Tutor Multi-Agentes.
						2006.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Paulo Cesar Arrais Rezende.
						SIGAP.NET: um sistema de Gestão Comercial de Ambientes Planejados.
						2006.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Jose Antonio Rosa dos Santos Jr.
						Construção de um Enterprise Service Bus como forma de integração de sistemas na distribuição de livros do programa PNLD/FNDE.
						2006.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Fabio Bowles Vilela.
						Semantic Explorer: Um Estudo Preliminar a respeito de Desktops Semânticos.
						2006.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Francisco Gonçalves Henriques Junior.
						Acessibilidade para Cursos de Graduação: Um Estudo de Caso.
						2005. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Thiago Ricardo Castro Santos.
						Desenvolvimento de um Portal para uma Cooperativa Agropecuária.
						2005. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Alex da Cunha Suares.
						e-Logo: Um Ambiente Colaborativo de Aprendizagem LOGO.
						2005. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Diogo Franco Ribeiro.
						Hierarquias Facetadas no domínio de Editais de Fomento à Pesquisa.
						2005. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Tatiane Queiroz.
						Uma Ontologia para o domínio de Harmonia Musical.
						2005. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Carlos E. Bandeira; Gleidson M. Porto; Renato C. Barbosa.
						Desenvolvimento de um Portal de Turismo Regional: Um Estudo de Caso do Método OOHDM.
						2004. 0 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Arthur K. Fachinetto; Fausto C. M. Silva; Lauro B. Kisaka.
						Adicionando Semantica a Descoberta de Servicos Web.
						2004. 0 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Fernando Vilas Boas Cardona.
						Sistema de Apoio Educacional Professor Aluno.
						2004. 0 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Homero Coelho Barbosa.
						Material Didatico Adaptativo para Educacao a Distancia em Ambiente Virtual para a Lingua Inglesa.
						2004. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Samuel Novais Moura Junior.
						MobFar: Sistema de Comunicacao Farmaceutico.
						2004. 100 f.
						Trabalho de Conclusão de Curso. (Graduação em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima. $<->$ Fábio José de Morais Fernandes.
						Desenvolvimento de aplicações Web com OOHDM e SHDM.
						2004.
						Iniciação Científica. (Graduando em Bacharelado Em Ciência da Computação)  - Universidade Católica de Brasília. Orientador: Fernanda Lima."
