Nome,Lattes ID,Resumo,Formação acadêmica/titulação,Áreas de atuação,Idiomas,Prêmios e títulos,Produções,Orientações
Wilson Henrique Veneziano,5932064071449842,"Wilson Henrique Veneziano concluiu o doutorado em Engenharia Elétrica pela Universidade de Brasília e pelo Politecnico di Torino (Itália) em 2006. Atualmente é professor do Departamento de Ciência da Computação da Universidade de Brasília. Atua na área de Informática Aplicada à Educação, com vistas ao desenvolvimento de software educacional para pessoas com autismo e deficiência intelectual. Em seu currículo Lattes, os termos mais frequentes na contextualização da produção científica, tecnológica e artístico-cultural são: informática na educação e engenharia clínica. É coordenador do Projeto Participar (www.projetoparticipar.unb.br).(Texto informado pelo autor)","Data: 2002 - 2006. Doutorado em Engenharia Elétrica.Universidade de Brasília, UnB, Brasil.comperíodosanduícheem Politecnico Di Torino Turim Itália (Orientador: Roberto Merletti).Título: Estudo do Comportamento do Sinal Eletromiográfico de Superfície em Atividades SubaquáticasO Portal Brasileiro de Publicações e Dados Científicos em Acesso Aberto (Oasisbr) é uma iniciativa do Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict) que reúne a produção científica e os dados de pesquisa em acesso aberto, publicados em revistas científicas, repositórios digitais de publicações científicas, repositórios digitais de dados de pesquisa e bibliotecas digitais de teses e dissertações., Ano de obtenção: 2006.Orientador: Adson Ferreira da Rocha  e  Carlos Alberto Gonçalves.Bolsista do(a): Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES, Brasil.Palavras-chave: eletromiografia; Processamento digital de sinais; engenharia biomédica.Grande área: EngenhariasGrande Área: Engenharias / Área: Engenharia Elétrica / Subárea: Engenharia Biomédica.Setores de atividade: Fabricação de Equipamentos de Instrumentação Médico-Hospitalares, Instrumentos de Precisão e Ópticos, Equipamentos Para Automação Industrial, Cronômetros e Relógios. $<->$ Data: 1995 - 1996. Mestrado em Engenharia Elétrica.Universidade Federal de Santa Catarina, UFSC, Brasil.Título: Estudo Para Dimensionamento de Centros Regionais de Engenharia Clínica em Santa CatarinaO Portal Brasileiro de Publicações e Dados Científicos em Acesso Aberto (Oasisbr) é uma iniciativa do Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict) que reúne a produção científica e os dados de pesquisa em acesso aberto, publicados em revistas científicas, repositórios digitais de publicações científicas, repositórios digitais de dados de pesquisa e bibliotecas digitais de teses e dissertações., Ano de Obtenção: 1996.Orientador: Renato Garcia Ojeda.Bolsista do(a): Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, Brasil.Palavras-chave: engenharia clínica; engenharia biomédica.Grande área: EngenhariasGrande Área: Engenharias / Área: Engenharia Elétrica / Subárea: Engenharia Clínica.Grande Área: Engenharias / Área: Engenharia Elétrica / Subárea: Engenharia Biomédica.Setores de atividade: Fabricação de Equipamentos de Instrumentação Médico-Hospitalares, Instrumentos de Precisão e Ópticos, Equipamentos Para Automação Industrial, Cronômetros e Relógios. $<->$ Data: 2005 - 2005. Aperfeiçoamento em -Estágio de Doutorando- Em Engenharia Elétrica.Politecnico Di Torino Turim Itália, POLITO, Itália.Título: ACQUISITION AND SIGNAL PROCESSING OF THE SURFACE ELECTROMYOGRAM IN UNDERWATER ENVIRONMENTS. Ano de finalização: 2005.Orientador: Adson Ferreira da Rocha Brasil) e Roberto Merletti (Itália).Bolsista do(a): Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES, Brasil. $<->$ Data: 2000 - 2001. Graduação em Programa Especial de Formação Pedagógica.Universidade Tecnológica Federal do Paraná, UTFPR, Brasil. $<->$ Data: 1989 - 1994. Graduação em Engenharia Elétrica Ênfase Em Eletrônica.Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.",Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Software assistivo. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Informática na Educação. $<->$ Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Engenharia Biomédica.,"Inglês: Compreende Bem, Fala Bem, Lê Bem, Escreve Bem. $<->$ Italiano: Compreende Bem, Fala Bem, Lê Bem, Escreve Bem.","2012: Prêmio ARede (Projeto Participar; categoria Setor Público / Desenvolvimento Tecnológico), Bit Social - Revista ARede. $<->$ 2012: Pesquisador Parceiro da Imprensa, Universidade de Brasília.","PILATI, ELOÍSA NASCIMENTO SILVA2023PILATI, ELOÍSA NASCIMENTO SILVA ;VENEZIANO, WILSON. Sobre o desenvolvimento do aplicativo Gramatikê para o ensino de gramática, fundamentos teóricos e questões práticas. FÓRUM LINGUÍSTICO (UFSC. IMPRESSO), v. 20, p. 8960-8973, 2023. $<->$ EVANGELISTA, M. S.2015EVANGELISTA, M. S. ; ALENCAR, V. ;VENEZIANO, W. H.; MARTINS, E. F. . Definição de dados essenciais para software que sinalizará condições de desospitalização para a internação no domicílio. RECIIS. Revista Eletrônica de Comunicação, Informação & Inovação em Saúde (Edição em Português. Online), v. 9, p. 9, 2015. $<->$ SOARES, Fabiano A2011SOARES, Fabiano A ; SALOMONI, Sauro ;VENEZIANO, W. H.;Joao Luiz Azevedo Carvalho; NASCIMENTO, Francisco A O ; PIRES, Kenia Fonseca ;ROCHA, Adson Ferreira da. On the behavior of surface electromyographic variables during the menstrual cycle. Physiological Measurement (Print), v. 28 Mar, p. 543-557, 2011. $<->$ VENEZIANO, W. H.2006VENEZIANO, W. H.;ROCHA, Adson Ferreira da;GONÇALVES, Carlos Alberto;PENA, André Garcia;CARMO, Jake Carvalho Do;NASCIMENTO, Francisco Assis de O; RAINOLDI, Alberto . Confounding factors in water EMG recordings: 
An approach to a definitive standard. Medical & Biological Engineering & Computing, Inglaterra, v. 44, p. 348-351, 2006. $<->$ EVANGELISTA, M. S.2015EVANGELISTA, M. S. ; ALENCAR, V. ;VENEZIANO, W. H.; MARTINS, E. F. . Definição de dados essenciais para software que sinalizará condições de desospitalização para a internação no domicílio. RECIIS. Revista Eletrônica de Comunicação, Informação & Inovação em Saúde (Edição em Português. Online), v. 9, p. 9, 2015.","Maraísa Helena Borges Estevão Pereira. La apropiación social de tecnologías de apoyo a la alfabetización. Análisis del caso software ?Participar?..
						Veículo controlado remotamente por smartphone para divulgação de mensagens de propaganda em eventos públicos.
						2020.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Rodrigo Alves de Carvalho.
						Robô Humanoide controlado remotamente por smartphone para divulgação de mensagens de propaganda em eventos públicos.
						2020.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Luiz Philipe Xavier Lobo Filho.
						Trezentos: Aplicativo de apoio à aprendizagem ativa e colaborativa.
						2020.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Victor Canato.
						Solicito: aplicativo Android para apoio à logística de transportes terrestres.
						2019.
						Trabalho de Conclusão de Curso. (Graduação em Engenharia de Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Victor Hugo Bednarczuk.
						Testes em softwares educacionais para avaliação de aspectos de qualidade.
						2019.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Murilo Papa Pereira.
						Acompanhar - software de apoio ao registro da avaliação biopsicopedagógica de funcionalidades de estudantes com deficiência.
						2019.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Antonio Vinicius de Souza;    Pedro Lobo Valadares.
						Ambientar: Cidade ? Software Educacional de Apoio às Atividades Básicas Extraclasse de Movimentação na Cidade para Estudantes Autistas Clássicos.
						2018.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Carlos Eduardo Magalhães Cabral   Raphaela D Azevedo Martins.
						Comunicação Funcional: Aplicativo de Apoio à Interlocução Social para Deficientes Intelectuais não Alfabetizados.
						2018.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Caio Crivellente Cristo.
						Participar Assinatura: software educacional de apoio à escrita do nome próprio para pessoas com deficiência intelectual.
						2017.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Erica Borges Teixeira.
						Perceber 2: software educacional de atividades para o desenvolvimento da percepção visual de estudantes autistas clássicos.
						2016.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília,
						Conselho Nacional de Desenvolvimento Científico e Tecnológico. Orientador: Wilson Henrique Veneziano. $<->$ David Garcia de Oliveira Silva.
						Ambientar: Software Educacional de Apoio às Atividades de Rotina Estruturada para Organização de Objetos no Espaço Doméstico, Destinado a Autistas Clássicos.
						2016.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Eduardo Alves Silva;  Leandro Rodrigues da Costa Oliveira.
						Atividades de Vida: Software Educacional para o Desenvolvimento de Ações Funcionais Concernentes ao Autocuidado de Jovens e Adultos Deficientes Intelectuais.
						2016.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília,
						Conselho Nacional de Desenvolvimento Científico e Tecnológico. Orientador: Wilson Henrique Veneziano. $<->$ André Henrique da Silva Nicácio.
						ORGANIZAR: software educacional de apoio ao ensino de gerenciamento do tempo e estações climáticas para jovens e adultos com deficiência intelectual.
						2016.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Vaz de Mello de Medeiros.
						DataCIF: Um software para processamento da Classificação Internacional de Funcionalidade, Incapacidade e Saúde (CIF).
						2015.
						Trabalho de Conclusão de Curso. (Graduação em Ciência da Computação)  - Universidade de Brasília,
						Conselho Nacional de Desenvolvimento Científico e Tecnológico. Orientador: Wilson Henrique Veneziano. $<->$ Diego André Souza Santos e Wellington Stanley da Silva Sousa.
						EXPRESSAR: Software Educacional para Apoio ao Trabalho Pedagógico de Expressões Faciais com Autistas Clássicos.
						2015.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília,
						Coordenação de Aperfeiçoamento de Pessoal de Nível Superior. Orientador: Wilson Henrique Veneziano. $<->$ Igor Francisco de Oliveira Costa.
						Participar para Tablets: Software Educacional de Apoio à Alfabetização de Pessoas com Deficiência Intelectual.
						2015.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília,
						Coordenação de Aperfeiçoamento de Pessoal de Nível Superior. Orientador: Wilson Henrique Veneziano. $<->$ João Paulo de Andrade Conti.
						Participar 2: Software Educacional de Apoio à Alfabetização de Jovens e Adultos com Deciência Intelectual.
						2014.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Lucas Santiago Spíndola Thomaz; Thales Eduardo Gomes Moreira.
						Somar: Ferramenta Educacional de Apoio ao Ensino da Matemática Aplicada ao Cotidiano de Jovens e Adultos com Deficiência Intelectual.
						2014.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Andréia de Carvalho e Felipe Viterbo de Lima.
						Perceber: software educacional de atividades para o desenvolvimento da percepção visual de estudantes autistas clássicos.
						2014.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Bruno Rocha Lima e Eduardo Taitson Moreira.
						Análise da adequação de softwares de benchmark para mensuração de desempenho de microcomputadores.
						2014.
						Trabalho de Conclusão de Curso. (Graduação em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Francisco Lopes Caldas Filho e Pedro Ernesto de Brito Ferrei.
						Projeto e implantação de uma nova topologia de rede de computadores para o laboratório de informática LINF/CIC/UnB.
						2013.
						Trabalho de Conclusão de Curso. (Graduação em Licenciatura em Computação)  - Universidade de Brasília. Orientador: Wilson Henrique Veneziano. $<->$ Leandro Rezende Rodrigues e Lucas Mendonça Brito da Silva.
						Sistema para mensuração indireta de processos psicológicos implícitos - SisMIPI.
						2013.
